cell_id,area,perimeter,eccentricity,solidity,major_axis_length,minor_axis_length,orientation,centroid_y,centroid_x,roundness,pos_x_norm,pos_y_norm,axis_vec_x,axis_vec_y,x_norm,y_norm,patch_x,patch_y,patch_id,cluster_id,x,y
2112,615.0,92.08326112068524,0.548737224120846,0.9654631083202512,30.630883765027967,25.607262354274617,-0.8728062388095952,1655.5967479674796,1771.6455284552846,0.9114305825588519,0.6179440280625339,0.5794878361804269,0.6426791215335732,-0.766135462398677,0.6179440280625339,0.5794878361804269,1,1,"(1, 1)",2,1771.6455284552846,1655.5967479674796
2113,757.0,103.1543289325507,0.5239629059487618,0.9594423320659062,33.937056680036974,28.905585424825382,0.8928999243121134,1659.237780713342,1895.4240422721268,0.8939862255636076,0.6611175592159494,0.5807622613627379,0.6271559339416397,0.7788937247929204,0.6611175592159494,0.5807622613627379,1,1,"(1, 1)",2,1895.4240422721268,1659.237780713342
2114,612.0,92.66904755831213,0.640503881147805,0.9592476489028213,31.881333725175306,24.483427486509147,-1.0212972402474765,1655.483660130719,1928.545751633987,0.8955542254449645,0.6726703005350495,0.5794482534584245,0.5222601223719184,-0.8527862361577306,0.6726703005350495,0.5794482534584245,2,1,"(1, 2)",2,1928.545751633987,1655.483660130719
2115,404.0,73.698484809835,0.48175555733355974,0.9665071770334929,24.304279422625235,21.29797724903865,-0.9602212913988392,1652.220297029703,2584.7425742574255,0.9347040206537599,0.9015495550252618,0.5783060192613592,0.5733386919832664,-0.819318463282085,0.9015495550252618,0.5783060192613592,2,1,"(1, 2)",1,2584.7425742574255,1652.220297029703
2116,207.0,52.8700576850888,0.3963297386902016,0.9495412844036697,16.994346107824754,15.60264917532821,-1.4587325921333696,1650.024154589372,2808.4444444444443,0.9305948418515592,0.9795760182924466,0.5775373309728289,0.11182932725966035,-0.993727428203857,0.9795760182924466,0.5775373309728289,2,1,"(1, 2)",1,2808.4444444444443,1650.024154589372
2117,596.0,94.08326112068522,0.5387074689142574,0.9445324881141046,30.12409057076131,25.379332002646027,0.17492713976335317,1658.1795302013422,1304.8859060402685,0.8461189049974975,0.4551398346844327,0.5803918551632279,0.9847392218512628,0.17403638972286595,0.4551398346844327,0.5803918551632279,1,1,"(1, 1)",2,1304.8859060402685,1658.1795302013422
2118,345.0,73.18376618407356,0.694076512840619,0.9126984126984127,25.067204633507487,18.045911681054054,-1.1170292953861158,1652.049275362319,1705.9217391304348,0.809467559131725,0.5950197904187077,0.5782461586847458,0.43835445241420584,-0.8988021884979152,0.5950197904187077,0.5782461586847458,1,1,"(1, 1)",2,1705.9217391304348,1652.049275362319
2119,676.0,96.42640687119285,0.5465403630579884,0.9657142857142857,32.131918856333314,26.90832156921665,-0.4798812081064537,1659.0843195266273,1661.844674556213,0.9136178834249886,0.5796458578849714,0.5807085472616826,0.8870497721433974,-0.46167380447708617,0.5796458578849714,0.5807085472616826,1,1,"(1, 1)",2,1661.844674556213,1659.0843195266273
2120,429.0,79.49747468305833,0.7023793123496836,0.955456570155902,28.01107942018765,19.938366247769743,-0.6798906502271072,1658.8275058275058,1219.7808857808857,0.8530225067549623,0.4254554885876825,0.5806186579725257,0.7776414724763004,-0.6287079928590785,0.4254554885876825,0.5806186579725257,1,1,"(1, 1)",2,1219.7808857808857,1658.8275058275058
2121,656.0,93.49747468305833,0.48458790567016785,0.977645305514158,30.966815916622735,27.08799210259389,-0.09325776535062971,1660.7957317073171,1613.1341463414635,0.9430048827506048,0.5626557887483304,0.5813075714761348,0.9956546452706012,-0.0931226468216688,0.5626557887483304,0.5813075714761348,1,1,"(1, 1)",2,1613.1341463414635,1660.7957317073171
